8	64	8.000000e+00	0.000000e+00	8.216582e-01	1.454803e-03	6.206561e-01	2.963607e-02	5.493689e-01	1.884816e-03	5.235643e-01	1.336575e-03	8.216582e-01	1.454803e-03	6.482562e-01	7.428112e-04	6.478359e-01	7.438233e-04	6.678448e-01	6.655424e-04	8.216582e-01	1.454811e-03	4.760149e-01	1.715630e-03	7.606534e-01	1.030079e-03	Inf	NaN	1.034675e+00	1.403213e-03	1.067652e+00	4.601663e-02
9	64	9.000000e+00	0.000000e+00	8.173090e-01	1.025095e-02	6.209257e-01	5.025823e-02	5.390949e-01	1.426674e-02	5.218568e-01	2.291568e-02	8.173090e-01	1.025095e-02	6.371589e-01	1.078989e-03	6.366882e-01	1.080534e-03	6.481454e-01	1.117883e-03	8.173090e-01	1.025097e-02	4.730475e-01	1.464463e-02	7.539809e-01	7.832553e-03	Inf	NaN	1.068837e+00	2.100758e-03	1.112685e+00	6.491654e-02
10	64	1.000000e+01	0.000000e+00	8.165750e-01	1.138542e-02	6.216537e-01	5.086238e-02	5.402289e-01	1.761044e-02	5.224448e-01	2.362015e-02	8.165750e-01	1.138542e-02	6.120260e-01	1.119954e-03	6.114822e-01	1.121652e-03	6.038039e-01	1.055452e-03	8.165750e-01	1.138541e-02	4.733335e-01	1.501313e-02	7.545371e-01	9.383362e-03	Inf	NaN	1.067648e+00	2.088712e-03	1.117056e+00	6.335691e-02
11	64	1.100000e+01	0.000000e+00	8.194644e-01	1.121284e-02	6.243345e-01	4.577223e-02	5.490698e-01	1.772391e-02	5.382685e-01	2.421328e-02	8.194644e-01	1.121284e-02	6.160294e-01	1.120580e-03	6.154281e-01	1.122521e-03	6.084515e-01	1.040204e-03	8.194644e-01	1.121283e-02	4.822247e-01	1.614477e-02	7.592074e-01	9.455480e-03	Inf	NaN	1.078195e+00	2.131653e-03	1.127934e+00	6.401839e-02
12	64	1.200000e+01	0.000000e+00	8.337706e-01	7.325229e-03	6.455352e-01	3.304366e-02	5.681277e-01	5.553209e-03	5.550568e-01	4.836219e-03	8.337706e-01	7.325229e-03	6.153804e-01	1.149047e-03	6.147307e-01	1.151501e-03	6.096987e-01	1.198870e-03	8.337706e-01	7.325147e-03	5.049720e-01	9.041802e-03	7.701001e-01	3.186916e-03	Inf	NaN	1.098767e+00	2.431940e-03	1.145768e+00	7.595651e-02
13	64	1.300000e+01	0.000000e+00	8.335174e-01	7.373078e-03	6.429144e-01	3.464561e-02	5.663732e-01	1.104333e-02	5.538065e-01	8.395297e-03	8.335174e-01	7.373078e-03	6.132680e-01	1.151080e-03	6.125543e-01	1.153767e-03	6.091536e-01	1.200739e-03	8.335174e-01	7.373000e-03	5.029761e-01	1.373756e-02	7.692064e-01	5.795778e-03	Inf	NaN	1.098767e+00	2.431940e-03	1.145768e+00	7.595651e-02
14	64	1.400000e+01	0.000000e+00	8.277807e-01	9.292239e-03	6.575883e-01	4.334837e-02	5.820084e-01	3.529329e-02	5.686487e-01	2.667433e-02	8.277807e-01	9.292239e-03	6.087719e-01	1.209849e-03	6.080052e-01	1.212932e-03	6.137557e-01	1.050869e-03	8.277806e-01	9.292260e-03	5.100197e-01	2.014434e-02	7.767906e-01	1.854530e-02	Inf	NaN	1.111459e+00	2.712357e-03	1.161856e+00	8.331464e-02
15	64	1.500000e+01	0.000000e+00	8.335260e-01	9.227999e-03	6.506459e-01	3.851491e-02	5.714226e-01	2.870183e-02	5.604821e-01	2.128487e-02	8.335260e-01	9.227999e-03	5.840428e-01	1.118506e-03	5.832130e-01	1.121236e-03	4.451936e-01	2.942987e-03	8.335260e-01	9.227982e-03	5.065754e-01	1.938870e-02	7.716542e-01	1.499413e-02	Inf	NaN	1.126217e+00	2.361738e-03	1.174632e+00	7.289380e-02
16	64	1.600000e+01	0.000000e+00	8.315288e-01	1.197260e-02	6.592670e-01	4.476442e-02	5.820114e-01	3.469824e-02	5.698142e-01	2.691656e-02	8.315288e-01	1.197260e-02	5.747994e-01	9.962452e-04	5.739109e-01	9.991442e-04	4.118905e-01	2.215353e-03	8.315288e-01	1.197257e-02	5.119112e-01	2.007997e-02	7.770722e-01	1.822742e-02	Inf	NaN	1.132467e+00	2.461158e-03	1.181510e+00	7.596125e-02
17	64	1.700000e+01	0.000000e+00	8.323454e-01	1.567423e-02	6.498668e-01	6.638088e-02	5.968950e-01	2.365564e-02	5.830440e-01	2.308857e-02	8.323454e-01	1.567423e-02	5.763090e-01	9.213138e-04	5.753834e-01	9.241224e-04	4.117126e-01	2.084725e-03	8.323454e-01	1.567417e-02	5.135671e-01	2.130720e-02	7.852229e-01	1.259326e-02	Inf	NaN	1.157835e+00	2.356653e-03	1.211658e+00	7.093886e-02
