8	64	8.000000e+00	0.000000e+00	7.168723e-01	1.281561e-03	4.996147e-01	2.348578e-02	4.445309e-01	7.737006e-03	4.230465e-01	6.121303e-03	7.168723e-01	1.281561e-03	3.815091e-01	8.247992e-04	3.807604e-01	8.258140e-04	3.862845e-01	1.163756e-03	7.168723e-01	1.281585e-03	3.858314e-01	8.329993e-03	6.961908e-01	3.947080e-03	Inf	NaN	6.082538e-01	1.222328e-03	6.581073e-01	3.564893e-02
9	64	9.000000e+00	0.000000e+00	6.928166e-01	4.935981e-03	4.870729e-01	2.899127e-02	4.279302e-01	3.357538e-02	3.965734e-01	2.399710e-02	6.928166e-01	4.935981e-03	3.827172e-01	7.087089e-04	3.818922e-01	7.095756e-04	3.504718e-01	1.516456e-03	6.928166e-01	4.935948e-03	3.644775e-01	1.839137e-02	6.862933e-01	1.819899e-02	9.879414e-01	9.291235e-02	6.307625e-01	1.193648e-03	6.953673e-01	3.700658e-02
10	64	1.000000e+01	0.000000e+00	7.002429e-01	1.787525e-02	5.215951e-01	3.313089e-02	4.618673e-01	1.312135e-02	4.390231e-01	1.508388e-02	7.002429e-01	1.787525e-02	3.926473e-01	1.008646e-03	3.917806e-01	1.010145e-03	3.316853e-01	2.544954e-03	7.002430e-01	1.787521e-02	3.941878e-01	1.004468e-02	7.045545e-01	6.891878e-03	1.058983e+00	4.610749e-02	6.802275e-01	1.761238e-03	7.497340e-01	4.944699e-02
20	64	2.000000e+01	0.000000e+00	7.059682e-01	2.439494e-02	5.021439e-01	5.669389e-02	4.536686e-01	3.203524e-02	4.341235e-01	2.640100e-02	7.059682e-01	2.439494e-02	3.796544e-01	9.077866e-04	3.781231e-01	9.098745e-04	2.594195e-01	9.596630e-04	7.059681e-01	2.439490e-02	3.786956e-01	2.415590e-02	7.020125e-01	1.725516e-02	1.005779e+00	1.494036e-01	8.022052e-01	1.896785e-03	9.130113e-01	5.534956e-02
30	64	3.000000e+01	0.000000e+00	6.960415e-01	1.994264e-02	5.106211e-01	6.163881e-02	4.566668e-01	2.740085e-02	4.526739e-01	2.518394e-02	6.960415e-01	1.994264e-02	3.526306e-01	8.503730e-04	3.504077e-01	8.524157e-04	2.256957e-01	7.982901e-04	6.960415e-01	1.994263e-02	3.824790e-01	2.168140e-02	7.023265e-01	1.447220e-02	9.709171e-01	1.278256e-01	8.192635e-01	1.874123e-03	9.698588e-01	5.183176e-02
40	64	4.000000e+01	0.000000e+00	6.911870e-01	2.421313e-02	5.058335e-01	5.088813e-02	4.644427e-01	3.343013e-02	4.664293e-01	3.076982e-02	6.911870e-01	2.421313e-02	3.462674e-01	9.078569e-04	3.434063e-01	9.108272e-04	1.855663e-01	7.388058e-04	6.911870e-01	2.421316e-02	3.792339e-01	2.493398e-02	7.063362e-01	1.757199e-02	9.185785e-01	1.260372e-01	8.503660e-01	2.114254e-03	1.033050e+00	5.736615e-02
50	64	5.000000e+01	0.000000e+00	6.754210e-01	2.175386e-02	5.086136e-01	4.299099e-02	4.642115e-01	3.129549e-02	4.702319e-01	3.064397e-02	6.754210e-01	2.175386e-02	3.255545e-01	6.960161e-04	3.219865e-01	6.990321e-04	1.434850e-01	5.556956e-04	6.754210e-01	2.175390e-02	3.743086e-01	2.684467e-02	7.050938e-01	1.622223e-02	9.029696e-01	1.189276e-01	8.378751e-01	1.752608e-03	1.050845e+00	4.871317e-02
60	64	6.000000e+01	0.000000e+00	6.787136e-01	2.508272e-02	5.048578e-01	3.708201e-02	4.593232e-01	3.340260e-02	4.697156e-01	3.346284e-02	6.787136e-01	2.508272e-02	3.209407e-01	8.175499e-04	3.167056e-01	8.220359e-04	1.331642e-01	5.174794e-04	6.787136e-01	2.508272e-02	3.717202e-01	2.467499e-02	7.028217e-01	1.793216e-02	8.728182e-01	1.218409e-01	8.508929e-01	2.102451e-03	1.085755e+00	5.200497e-02
70	64	7.000000e+01	0.000000e+00	6.645652e-01	2.559858e-02	5.106507e-01	3.462897e-02	4.561553e-01	2.797391e-02	4.697898e-01	2.797235e-02	6.645652e-01	2.559858e-02	3.184182e-01	6.801717e-04	3.135614e-01	6.846162e-04	1.147870e-01	5.696871e-04	6.645652e-01	2.559860e-02	3.664116e-01	2.347599e-02	7.004215e-01	1.480905e-02	8.457271e-01	9.859275e-02	8.696385e-01	1.780820e-03	1.124544e+00	4.446439e-02
100	64	1.000000e+02	0.000000e+00	6.409585e-01	2.381782e-02	4.981215e-01	2.564126e-02	4.268632e-01	2.934016e-02	4.451613e-01	2.789384e-02	6.409585e-01	2.381782e-02	3.047815e-01	6.417721e-04	2.980074e-01	6.499511e-04	8.707925e-02	4.298494e-04	6.409585e-01	2.381780e-02	3.417469e-01	2.250451e-02	6.841902e-01	1.543873e-02	7.432774e-01	7.597872e-02	8.851342e-01	1.824233e-03	1.187078e+00	4.295549e-02
200	64	1.990000e+02	0.000000e+00	5.918063e-01	2.321827e-02	5.117702e-01	2.304354e-02	4.132299e-01	2.364260e-02	4.326610e-01	2.349869e-02	5.918063e-01	2.321827e-02	2.874813e-01	6.758451e-04	2.748076e-01	6.908090e-04	4.725994e-02	2.497577e-04	5.918063e-01	2.321825e-02	3.241073e-01	1.913386e-02	6.754280e-01	1.241196e-02	6.838247e-01	5.471387e-02	9.348919e-01	2.032803e-03	1.330573e+00	3.385075e-02
400	64	3.630000e+02	0.000000e+00	5.122570e-01	2.476742e-02	5.103101e-01	2.275475e-02	3.689580e-01	2.026721e-02	3.871754e-01	1.937815e-02	5.122570e-01	2.476742e-02	2.681211e-01	6.071128e-04	2.463977e-01	6.345245e-04	2.352699e-02	1.322070e-04	5.122570e-01	2.476741e-02	2.942277e-01	1.486903e-02	6.492065e-01	1.101625e-02	5.663352e-01	4.471533e-02	9.603591e-01	1.989604e-03	1.416434e+00	2.509661e-02
600	64	4.620000e+02	0.000000e+00	4.572167e-01	2.803560e-02	5.076601e-01	2.041880e-02	3.375006e-01	2.023667e-02	3.559024e-01	1.912645e-02	4.572167e-01	2.803560e-02	2.599809e-01	5.659388e-04	2.331144e-01	5.998729e-04	1.468452e-02	8.144423e-05	4.572167e-01	2.803554e-02	2.733688e-01	1.449872e-02	6.303939e-01	1.138241e-02	4.867950e-01	4.537267e-02	9.745027e-01	2.005494e-03	1.446031e+00	2.131614e-02
