8	64	7.953125e+00	2.130420e-01	8.009786e-01	1.172391e-02	5.383570e-01	5.155743e-02	5.584669e-01	2.736267e-02	5.335578e-01	3.015457e-02	8.009786e-01	1.172391e-02
9	64	8.953125e+00	2.130420e-01	7.861844e-01	8.597507e-03	4.834409e-01	4.734546e-02	4.907984e-01	1.560262e-02	4.760205e-01	2.368488e-02	7.861844e-01	8.597507e-03
10	64	9.437500e+00	5.875697e-01	8.491339e-01	1.227343e-02	5.626457e-01	1.159908e-02	5.851975e-01	2.706521e-02	5.697807e-01	1.650638e-02	8.491339e-01	1.227343e-02
11	64	1.040625e+01	5.833333e-01	8.488892e-01	1.208925e-02	5.625775e-01	1.161059e-02	5.834693e-01	2.797549e-02	5.686503e-01	1.711848e-02	8.488892e-01	1.208925e-02
12	64	1.184375e+01	3.659625e-01	8.415007e-01	1.872572e-02	5.688028e-01	1.812255e-02	5.821384e-01	2.716891e-02	5.691239e-01	1.894061e-02	8.415007e-01	1.872572e-02
13	64	1.235938e+01	6.265853e-01	8.414317e-01	1.544959e-02	5.596658e-01	1.070247e-02	5.763274e-01	2.386066e-02	5.635876e-01	1.464090e-02	8.414317e-01	1.544959e-02
14	64	1.340625e+01	6.354289e-01	8.610165e-01	1.682843e-02	6.353586e-01	3.006905e-02	6.651617e-01	3.352727e-02	6.394894e-01	2.856715e-02	8.610165e-01	1.682843e-02
15	64	1.439062e+01	6.072887e-01	8.481895e-01	1.631297e-02	5.679961e-01	1.214321e-02	5.855947e-01	2.338560e-02	5.718487e-01	1.516764e-02	8.481895e-01	1.631297e-02
16	64	1.539062e+01	5.805632e-01	8.434425e-01	1.700278e-02	5.704592e-01	1.042203e-02	5.803947e-01	2.363458e-02	5.699632e-01	1.490364e-02	8.434425e-01	1.700278e-02
17	64	1.640625e+01	5.833333e-01	8.454469e-01	1.418519e-02	5.705077e-01	1.038304e-02	5.806153e-01	2.302154e-02	5.702001e-01	1.423785e-02	8.454469e-01	1.418519e-02
18	64	1.718750e+01	5.875697e-01	8.279106e-01	1.727701e-02	6.127443e-01	2.350992e-02	6.398076e-01	2.950221e-02	6.139039e-01	2.345456e-02	8.279106e-01	1.727701e-02
