545
null	0
8190913	1
4630928	2
3730646	3
7311010	4
3731002	5
4040200	6
4630200	7
8191023	8
3230857	9
8870424	10
4720857	11
8190894	12
3730071	13
3250857	14
520857	15
9350646	16
910928	17
730646	18
3930519	19
730729	20
9350114	21
3250363	22
7790743	23
5370200	24
9350930	25
5370841	26
3950729	27
8870282	28
9350700	29
8190765	30
7790841	31
3950371	32
8871007	33
9040857	34
8190888	35
3730004	36
5370266	37
7980973	38
7790937	39
730200	40
7790961	41
910519	42
4880973	43
1030292	44
5371023	45
5370043	46
250200	47
3950043	48
250930	49
1760973	50
3731023	51
1030200	52
1031002	53
1030282	54
3950870	55
1030984	56
1030646	57
1030961	58
7310765	59
8190942	60
1030857	61
1030638	62
7310601	63
8190519	64
1030993	65
8190646	66
4630829	67
1940973	68
5370729	69
5370961	70
1030928	71
9350043	72
5110004	73
7310371	74
7310700	75
3730200	76
4720363	77
5370752	78
4630043	79
5370829	80
1031010	81
730961	82
3700205	83
3230205	84
8190571	85
3700752	86
9710646	87
9710743	88
8870560	89
3930646	90
9040969	91
3470200	92
910371	93
3700928	94
3470752	95
3470894	96
9040961	97
3700770	98
9710767	99
2080770	100
4040424	101
9041007	102
4720969	103
7790913	104
7790969	105
4720841	106
5370770	107
4720544	108
9710729	109
9710752	110
5370877	111
3230560	112
9710770	113
8710770	114
9040872	115
8710767	116
6760877	117
7310571	118
2760857	119
6350601	120
7310114	121
6760765	122
6760942	123
2760964	124
8710857	125
3930212	126
1030829	127
8710772	128
8870364	129
6760601	130
3730137	131
6760177	132
8870580	133
2761007	134
2760752	135
730770	136
9710580	137
9710071	138
10110857	139
9710739	140
9710888	141
3930205	142
9710969	143
9710864	144
3700743	145
8710752	146
2760767	147
2760770	148
3700888	149
9710920	150
9710872	151
5230646	152
9350560	153
3700857	154
3930796	155
9710960	156
9710205	157
8550519	158
2760928	159
7790888	160
4720741	161
3230371	162
8190859	163
9710923	164
5231023	165
9710519	166
8190961	167
7790687	168
9710741	169
8190829	170
3730993	171
9710212	172
2760580	173
7790752	174
7790894	175
3930880	176
3930422	177
4910200	178
8710864	179
2760741	180
230496	181
8550857	182
2760516	183
9710350	184
910544	185
8870924	186
3700414	187
9711002	188
9710371	189
7790924	190
2760687	191
3700580	192
3700772	193
9710285	194
7790371	195
8870043	196
5230872	197
6660741	198
6760564	199
6350404	200
2760114	201
9350894	202
8190896	203
2760371	204
2760772	205
2760896	206
3730700	207
5981023	208
8790857	209
7310564	210
5370741	211
8190266	212
9350937	213
3700741	214
3731007	215
3730872	216
3730741	217
2760646	218
8190419	219
8190937	220
9710924	221
3730765	222
6760646	223
8710519	224
230741	225
3470285	226
9711007	227
8190371	228
8190880	229
910857	230
520969	231
8190741	232
6660580	233
9710414	234
250969	235
4630913	236
9350880	237
2760960	238
8870772	239
3700960	240
9711023	241
3470857	242
8190770	243
9710782	244
3950960	245
2760743	246
9710857	247
3730888	248
3930870	249
3700422	250
8190516	251
5370772	252
8190772	253
6660561	254
3950772	255
7090973	256
3930560	257
3930371	258
6660880	259
8190422	260
2760894	261
230924	262
3730386	263
5230969	264
9350741	265
3730829	266
4630282	267
8190960	268
4631010	269
8190973	270
7310560	271
