552
null	0
8190560	1
4630424	2
3730993	3
8190646	4
3730928	5
7310200	6
1030292	7
7980973	8
3731002	9
4630200	10
4630386	11
1030282	12
3730241	13
9350770	14
3390580	15
8190894	16
6760601	17
7310601	18
3250857	19
8870770	20
3930519	21
8190404	22
8190961	23
4990857	24
5370841	25
520857	26
8870969	27
9350772	28
7790200	29
4720200	30
7790969	31
4630043	32
8190687	33
3471023	34
3731023	35
3700964	36
9710960	37
7311002	38
7790937	39
8870942	40
730969	41
730519	42
4880973	43
4630930	44
5371023	45
4040200	46
5370519	47
5370200	48
7310646	49
1030984	50
250200	51
4630937	52
8190857	53
1031002	54
1030638	55
1030857	56
1030200	57
1030993	58
1031010	59
8190700	60
8190177	61
4630580	62
8190913	63
4720857	64
9350942	65
1030404	66
1760973	67
7310177	68
1030928	69
5370571	70
7790424	71
7310371	72
7310700	73
8190481	74
3730200	75
7310765	76
5370404	77
3230371	78
3700205	79
730205	80
731023	81
4720363	82
8190942	83
3700969	84
9710205	85
3700752	86
9710743	87
6990481	88
3230812	89
9350993	90
3700961	91
910646	92
910371	93
9710969	94
3700770	95
9710767	96
2760580	97
9711007	98
4720961	99
4720580	100
4720969	101
9710752	102
9350564	103
3230560	104
8710770	105
7790961	106
3700960	107
3700071	108
300422	109
8710767	110
6350765	111
6350857	112
7310571	113
3930364	114
5230969	115
4911023	116
7790741	117
6760177	118
7310829	119
6760942	120
2760964	121
5370888	122
8710519	123
3700741	124
9710880	125
3930212	126
2760754	127
9350371	128
5370964	129
8190519	130
7310560	131
5370974	132
9040580	133
8870580	134
8870043	135
2760114	136
9710580	137
9710071	138
10110857	139
5370829	140
3700200	141
9710888	142
8710969	143
9710864	144
3700743	145
2760770	146
8710864	147
8710872	148
9710920	149
3930880	150
9350560	151
3700857	152
9040857	153
3700888	154
3930796	155
3470422	156
3930560	157
8550519	158
7790894	159
2760961	160
7790888	161
3390071	162
9710285	163
6990200	164
3930371	165
3470961	166
3230924	167
