135
null	0
3730993	1
8190646	2
1030292	3
7980973	4
3731002	5
4630200	6
1030282	7
3730241	8
6760601	9
7310601	10
3250857	11
8870770	12
8190404	13
8870969	14
9350772	15
7790200	16
7790969	17
3471023	18
3731023	19
7790937	20
730969	21
4880973	22
5371023	23
4040200	24
5370200	25
7310646	26
250200	27
8190857	28
1030857	29
8190700	30
8190913	31
4720857	32
1760973	33
3730200	34
7310765	35
5370404	36
8190942	37
3700969	38
6990481	39
2760580	40
7790741	41
2760964	42
8190519	43
9040580	44
8870580	45
8870043	46
9710071	47
5370829	48
9710864	49
2760770	50
9710920	51
3700857	52
9040857	53
7790894	54
7790888	55
6990200	56
9710519	57
9710414	58
7790896	59
8190770	60
2760741	61
9710371	62
730371	63
730741	64
9710741	65
2760772	66
7090973	67
730928	68
2760743	69
2760928	70
3730004	71
8190829	72
5231023	73
3730765	74
2760043	75
8190969	76
8190371	77
9710857	78
7310404	79
3950888	80
9350519	81
3730829	82
3730404	83
9350601	84
6760857	85
3730646	86
730560	87
3730519	88
2370973	89
9350930	90
3730601	91
2760752	92
8190580	93
8190772	94
2760888	95
6660857	96
8870424	97
7790752	98
7790770	99
7790371	100
2760924	101
3470857	102
8190071	103
5370877	104
3470580	105
8190964	106
6270652	107
7310471	108
7310635	109
7310652	110
5110652	111
1940652	112
7310564	113
7790857	114
8190741	115
8870772	116
2760371	117
8711023	118
2760071	119
7790964	120
3470772	121
9710422	122
8870888	123
7790519	124
8190930	125
730857	126
730646	127
8870743	128
3700519	129
730580	130
8190877	131
3731010	132
3730229	133
5110471	134
