942
null	0
8190560	1
4630424	2
3730993	3
8190646	4
3730928	5
7310200	6
7310969	7
1030292	8
7980973	9
3731002	10
9350006	11
4630200	12
4630386	13
1030282	14
3730241	15
9350770	16
3390580	17
8190894	18
6760601	19
7310601	20
3250857	21
8870770	22
3930519	23
730544	24
3250363	25
8190404	26
8190961	27
4990857	28
9350754	29
5370841	30
520857	31
8870969	32
9350772	33
8870518	34
7790200	35
4720200	36
7790969	37
4630043	38
8190687	39
3471023	40
9350913	41
6040857	42
3731023	43
3700964	44
9710960	45
7311002	46
4990928	47
7790937	48
8870942	49
730969	50
4610973	51
730519	52
6661002	53
4880973	54
4630930	55
5371023	56
4040200	57
5370519	58
5370200	59
7310646	60
5370481	61
1030984	62
5370544	63
250200	64
250519	65
4630937	66
8190857	67
1031002	68
1030638	69
1030857	70
1030200	71
250961	72
1030993	73
1031010	74
8190700	75
8190177	76
5370859	77
4630580	78
8190913	79
250071	80
4720857	81
1030969	82
1030961	83
9350942	84
1031007	85
1030404	86
1760973	87
7310177	88
4631007	89
7940973	90
1030928	91
5370282	92
5370571	93
9350561	94
7790424	95
7310371	96
7310937	97
7310700	98
5370896	99
8190481	100
251007	101
3730200	102
7310994	103
1030043	104
7310765	105
5370404	106
5370924	107
3230371	108
3700205	109
730205	110
731023	111
3230496	112
3251007	113
4720363	114
8190942	115
3250560	116
3700969	117
9710205	118
3700752	119
3470739	120
8710928	121
9710743	122
520071	123
6990481	124
3230812	125
9350993	126
3700961	127
910646	128
7790652	129
910371	130
8790430	131
3700996	132
9710969	133
910205	134
3700770	135
9710767	136
9710891	137
2760580	138
9711007	139
4720961	140
4720580	141
4720969	142
3250741	143
9710752	144
9350829	145
9350564	146
3230560	147
8710770	148
7790961	149
3700960	150
3700071	151
300996	152
300422	153
8710782	154
8710767	155
8710371	156
6350765	157
6350857	158
6760266	159
7310571	160
6350114	161
2760364	162
3930364	163
5230969	164
7790205	165
4911023	166
7790741	167
6760177	168
7310829	169
