925
null	0
8190913	1
3730961	2
4630928	3
3730646	4
7311010	5
3731002	6
4040200	7
3730228	8
4630200	9
8191023	10
5371010	11
1030969	12
3230857	13
8870424	14
4720857	15
8190894	16
7770857	17
3730071	18
3250857	19
3250937	20
520857	21
9350646	22
910928	23
730646	24
3930519	25
730729	26
9350114	27
3250363	28
7790743	29
5370200	30
9350930	31
5370841	32
3950729	33
8870282	34
9350700	35
8190765	36
7790841	37
3950371	38
8871007	39
9040857	40
8190888	41
6040857	42
3730004	43
3700964	44
5370266	45
7980973	46
4990928	47
7790937	48
730200	49
7790961	50
910519	51
4880973	52
1030292	53
5370481	54
5370544	55
5371023	56
5370043	57
250200	58
3950043	59
250930	60
1760973	61
3390580	62
3731023	63
1030200	64
1031002	65
1030282	66
1030043	67
3950870	68
1030984	69
1030700	70
1030646	71
1030961	72
7791023	73
7310765	74
5370282	75
8190942	76
1030857	77
1030638	78
7310601	79
8190519	80
250071	81
1030993	82
1030419	83
8190646	84
4630829	85
1940973	86
5370729	87
5370961	88
7940973	89
1030928	90
9350043	91
5110004	92
7310371	93
7310700	94
9350896	95
3730200	96
5370859	97
4720363	98
4630772	99
5370752	100
4630043	101
5370829	102
1031010	103
730961	104
3700205	105
3230205	106
3230043	107
8190571	108
3700752	109
3700071	110
9710646	111
8710928	112
9710743	113
8870560	114
520741	115
3930646	116
9040969	117
3470200	118
910371	119
3700928	120
3470752	121
3470894	122
8710729	123
910205	124
9040961	125
910937	126
3700770	127
9710767	128
9710891	129
2080770	130
911007	131
4040424	132
9041007	133
3950560	134
4720969	135
7790913	136
7790969	137
4720841	138
5370770	139
4720544	140
3930770	141
9710729	142
9710752	143
5370877	144
8550580	145
3230560	146
910560	147
9710770	148
8710770	149
4631007	150
2570580	151
9040872	152
300422	153
8710767	154
3700924	155
6760877	156
6350114	157
6760693	158
7310571	159
2760857	160
8790200	161
2760364	162
2760987	163
3250371	164
7790205	165
6350601	166
7310959	167
7310114	168
6760765	169
6760942	170
2760964	171
8710857	172
8710205	173
3230969	174
3930212	175
520071	176
1030829	177
8710772	178
2760754	179
5230923	180
5370560	181
8870364	182
5370924	183
6760601	184
3730137	185
6760177	186
9760200	187
8870580	188
2761007	189
2760752	190
230952	191
730364	192
730770	193
9710580	194
9710796	195
9710071	196
730920	197
7310993	198
10110857	199
9710739	200
3700864	201
9710888	202
2080772	203
3930205	204
3930741	205
8710560	206
9710969	207
9710864	208
3700743	209
8710752	210
2760767	211
2760770	212
3700888	213
9710920	214
9710872	215
3930864	216
8710350	217
5230646	218
9350560	219
3700857	220
9710995	221
3930796	222
9710960	223
910924	224
6900872	225
8710987	226
8710969	227
910071	228
300872	229
9710205	230
8550519	231
8710880	232
3230770	233
2760928	234
7790888	235
9710809	236
4720741	237
8710741	238
3230371	239
8190859	240
9710923	241
5231023	242
9710519	243
8190961	244
3390960	245
9710961	246
7790687	247
9710741	248
8190829	249
3730993	250
6660350	251
9710212	252
2760580	253
7790752	254
7790894	255
3930880	256
3930422	257
4910200	258
8710864	259
2760741	260
230496	261
7530859	262
3930812	263
2760404	264
8550857	265
2760961	266
2760516	267
9710350	268
8870414	269
910544	270
8870924	271
3700414	272
